,product_id,color,size,is_active,quantity
1986,271,Brick,M,True,8
1987,271,Brick,L,True,8
1988,271,Brick,XL,True,8
1989,271,SmokyGreen,XS,True,8
1990,271,SmokyGreen,S,True,8
1991,271,SmokyGreen,M,True,8
1992,271,SmokyGreen,L,True,8
1993,271,SmokyGreen,XL,True,8
1994,271,WhiteCheck,XS,True,8
1995,271,WhiteCheck,S,True,8
1996,271,WhiteCheck,M,True,8
1997,271,WhiteCheck,L,True,8
1998,271,WhiteCheck,XL,True,8
1999,272,MochaBrownPattern,,True,37
2000,272,GrayCheck,,True,37
2001,272,BordeauxCheck,,True,37
2002,272,CharcoalGrayPattern,,True,37
2003,272,DarkNavyCheck,,True,37
2004,272,BrownCheck,,True,37
2005,272,DarkRedPattern,,True,37
2006,272,GreenPattern,,True,37
2007,273,CharcoalGray,,True,50
2008,273,Black,,True,50
2009,273,GrayishBrown,,True,50
2010,273,MochaBrown,,True,50
2011,274,LightGray,,True,100
2012,274,Beige,,True,100
2013,274,PaleBrown,,True,100
2014,275,Black,XS,True,50
2015,275,Black,S,True,50
2016,275,Black,M,True,50
2017,275,Black,L,True,50
2018,275,Black,XL,True,50
2019,275,Beige,XS,True,50
2020,275,Beige,S,True,50
2021,275,Beige,M,True,50
2022,275,Beige,L,True,50
2023,275,Beige,XL,True,50
2024,276,Black,XS,True,16
2025,276,Black,S,True,16
2026,276,Black,M,True,16
2027,276,Black,L,True,16
2028,276,Black,XL,True,16
2029,276,Black,XXL,True,16
2030,276,DarkBrown,XS,True,16
2031,276,DarkBrown,S,True,16
2032,276,DarkBrown,M,True,16
2033,276,DarkBrown,L,True,16
2034,276,DarkBrown,XL,True,16
2035,276,DarkBrown,XXL,True,16
2036,276,SmokyGreen,XS,True,16
2037,276,SmokyGreen,S,True,16
2038,276,SmokyGreen,M,True,16
2039,276,SmokyGreen,L,True,16
2040,276,SmokyGreen,XL,True,16
2041,276,SmokyGreen,XXL,True,16
2042,277,LightGray,,True,37
2043,277,PaleBrown,,True,37
2044,277,CharcoalGray,,True,37
2045,277,OffWhite,,True,37
2046,277,NavyCheck,,True,37
2047,277,BrownCheck,,True,37
2048,277,GrayPattern,,True,37
2049,277,NavyPattern,,True,37
2051,279,Beige,,True,300
2052,280,Beige,,True,300
2053,281,Green,Small,True,37
2054,281,Green,Medium,True,37
2055,281,Gray,Small,True,37
2056,281,Gray,Medium,True,37
2057,281,Orange,Small,True,37
2058,281,Orange,Medium,True,37
2059,281,Black,Small,True,37
2060,281,Black,Medium,True,37
2062,283,,Small,True,150
2063,283,,Large,True,150
2065,285,Gray,Small,True,25
2066,285,Gray,Medium,True,25
2067,285,Green,Small,True,25
2068,285,Green,Medium,True,25
2069,285,Orange,Small,True,25
2070,285,Orange,Medium,True,25
2071,285,Black,Small,True,25
2072,285,Black,Medium,True,25
2073,286,,Mini,True,50
2074,286,,Medium,True,50
2075,286,,Large,True,50
2076,286,,Small,True,50
2086,296,White,,True,150
2087,296,Gray,,True,150
2094,303,,M23.5-25cm(USW6.5-8/M5.5-7),True,100
2095,303,,L25-26.5cm(USW8-9.5/M7-8.5),True,100
2096,303,,XL26.5-28cm(USW9.5-11/M8.5-10),True,100
2097,304,,M23.5-25cm(USW6.5-8/M5.5-7),True,75
2098,304,,L25-26.5cm(USW8-9.5/M7-8.5),True,75
2099,304,,XL26.5-28cm(USW9.5-11/M8.5-10),True,75
2100,304,,XXL28.5-30cm(USW11.5-12/M10.5-12),True,75
2101,305,Natural,M23.5-25cm(USW6.5-8/M5.5-7),True,50
2102,305,Natural,L25-26.5cm(USW8-9.5/M7-8.5),True,50
2103,305,Natural,XL26.5-28cm(USW9.5-11/M8.5-10),True,50
2104,305,Green,M23.5-25cm(USW6.5-8/M5.5-7),True,50
2105,305,Green,L25-26.5cm(USW8-9.5/M7-8.5),True,50
2106,305,Green,XL26.5-28cm(USW9.5-11/M8.5-10),True,50
2107,306,Natural,XL26.5-28cm(USW9.5-11/M8.5-10),True,50
2108,306,Natural,M23.5-25cm(USW6.5-8/M5.5-7),True,50
2109,306,Natural,L25-26.5cm(USW8-9.5/M7-8.5),True,50
2110,306,DarkBrown,XL26.5-28cm(USW9.5-11/M8.5-10),True,50
2111,306,DarkBrown,M23.5-25cm(USW6.5-8/M5.5-7),True,50
2112,306,DarkBrown,L25-26.5cm(USW8-9.5/M7-8.5),True,50
2113,307,LightGray,M23.5-25cm(USW6.5-8/M5.5-7),True,37
2114,307,LightGray,L25-26.5cm(USW8-9.5/M7-8.5),True,37
2115,307,LightGray,XL26.5-28cm(USW9.5-11/M8.5-10),True,37
2116,307,LightGray,XXL28.5-30cm(USW11.5-12/M10.5-12),True,37
2117,307,DarkGray,M23.5-25cm(USW6.5-8/M5.5-7),True,37
2118,307,DarkGray,L25-26.5cm(USW8-9.5/M7-8.5),True,37
2119,307,DarkGray,XL26.5-28cm(USW9.5-11/M8.5-10),True,37
2120,307,DarkGray,XXL28.5-30cm(USW11.5-12/M10.5-12),True,37
2121,308,NavyBorder,M23.5-25cm(USW6.5-8/M5.5-7),True,37
2122,308,NavyBorder,L25-26.5cm(USW8-9.5/M7-8.5),True,37
2123,308,NavyBorder,XL26.5-28cm(USW9.5-11/M8.5-10),True,37
2124,308,NavyBorder,XXL28.5-30cm(USW11.5-12/M10.5-12),True,37
2125,308,GrayBorder,M23.5-25cm(USW6.5-8/M5.5-7),True,37
2126,308,GrayBorder,L25-26.5cm(USW8-9.5/M7-8.5),True,37
2127,308,GrayBorder,XL26.5-28cm(USW9.5-11/M8.5-10),True,37
2128,308,GrayBorder,XXL28.5-30cm(USW11.5-12/M10.5-12),True,37
2129,309,Gray,M23.5-25cm(USW6.5-8/M5.5-7),True,37
2130,309,Gray,L25-26.5cm(USW8-9.5/M7-8.5),True,37
2131,309,Gray,XL26.5-28cm(USW9.5-11/M8.5-10),True,37
2132,309,Gray,XXL28.5-30cm(USW11.5-12/M10.5-12),True,37
2133,309,Brown,M23.5-25cm(USW6.5-8/M5.5-7),True,37
2134,309,Brown,L25-26.5cm(USW8-9.5/M7-8.5),True,37
2135,309,Brown,XL26.5-28cm(USW9.5-11/M8.5-10),True,37
2136,309,Brown,XXL28.5-30cm(USW11.5-12/M10.5-12),True,37
2137,310,Gray,M23.5-25cm(USW6.5-8/M5.5-7),True,18
2138,310,Gray,L25-26.5cm(USW8-9.5/M7-8.5),True,18
2139,310,Gray,XL26.5-28cm(USW9.5-11/M8.5-10),True,18
2140,310,Gray,XXL28.5-30cm(USW11.5-12/M10.5-12),True,18
2141,310,LightBeige,M23.5-25cm(USW6.5-8/M5.5-7),True,18
2142,310,LightBeige,L25-26.5cm(USW8-9.5/M7-8.5),True,18
2143,310,LightBeige,XL26.5-28cm(USW9.5-11/M8.5-10),True,18
2144,310,LightBeige,XXL28.5-30cm(USW11.5-12/M10.5-12),True,18
2145,310,MochaBrown,M23.5-25cm(USW6.5-8/M5.5-7),True,18
2146,310,MochaBrown,L25-26.5cm(USW8-9.5/M7-8.5),True,18
2147,310,MochaBrown,XL26.5-28cm(USW9.5-11/M8.5-10),True,18
2148,310,MochaBrown,XXL28.5-30cm(USW11.5-12/M10.5-12),True,18
2149,310,CharcoalGray,M23.5-25cm(USW6.5-8/M5.5-7),True,18
2150,310,CharcoalGray,L25-26.5cm(USW8-9.5/M7-8.5),True,18
2151,310,CharcoalGray,XL26.5-28cm(USW9.5-11/M8.5-10),True,18
2152,310,CharcoalGray,XXL28.5-30cm(USW11.5-12/M10.5-12),True,18
2168,326,,A5,True,200
2170,328,,A5,True,100
2171,328,,A6,True,100
2174,331,GrayCheck,,True,150
2175,331,LightBlueCheck,,True,150
2176,332,Beige,,True,50
2177,332,LightYellow,,True,50
2178,332,Pink,,True,50
2179,332,Navy,,True,50
2180,332,Red,,True,50
2181,332,SmokyGreen,,True,50
2182,333,LightBeige,,True,100
2183,333,SmokyOrange,,True,100
2184,333,Black,,True,100
2185,334,Ivory,,True,60
2186,334,LightBlue,,True,60
2187,334,Beige,,True,60
2188,334,Black,,True,60
2189,334,DarkGreen,,True,60
2190,335,Natural,,True,300
2191,336,LightBeige,,True,75
2192,336,SmokyOrange,,True,75
2193,336,Black,,True,75
2194,336,LightYellow,,True,75
2195,337,IndigoBlue,,True,300
2196,338,Ivory,,True,60
2197,338,LightBlue,,True,60
2198,338,Beige,,True,60
2199,338,Black,,True,60
2200,338,DarkGreen,,True,60
2201,339,Ivory,,True,60
2202,339,LightBlue,,True,60
2203,339,Beige,,True,60
2204,339,Black,,True,60
2205,339,DarkGreen,,True,60
2206,340,Ivory,,True,100
2207,340,DarkBeige,,True,100
2208,340,Black,,True,100
2210,342,DarkGreen,,True,75
2211,342,DarkBrown,,True,75
2212,342,Black,,True,75
2213,342,MediumGray,,True,75
2214,343,Lavender,,True,75
2215,343,Black,,True,75
2216,343,LightBeige,,True,75
2217,343,DarkGreen,,True,75
2225,351,,22cm(USW5.5/M4),True,20
2226,351,,22.5cm(USW6/M4.5),True,20
2227,351,,23cm(USW6.5/M5),True,20
2228,351,,23.5cm(USW7/M5.5),True,20
2229,351,,24cm(USW7.5/M6),True,20
2230,351,,24.5cm(USW8/M6.5),True,20
2231,351,,25cm(USW8.5/M7),True,20
2232,351,,25.5cm(USW9/M7.5),True,20
2233,351,,26cm(USW9.5/M8),True,20
2234,351,,26.5cm(USW10/M8.5),True,20
2235,351,,27cm(USW10.5/M9),True,20
2236,351,,27.5cm(USW11/M9.5),True,20
2237,351,,28cm(USW11.5/M10),True,20
2238,351,,28.5cm(USW12/M10.5),True,20
2239,351,,29cm(USW12.5/M11),True,20
2240,352,,22cm(USW5.5/M4),True,20
2241,352,,22.5cm(USW6/M4.5),True,20
2242,352,,23cm(USW6.5/M5),True,20
2243,352,,23.5cm(USW7/M5.5),True,20
2244,352,,24cm(USW7.5/M6),True,20
2245,352,,24.5cm(USW8/M6.5),True,20
2246,352,,25cm(USW8.5/M7),True,20
2247,352,,25.5cm(USW9/M7.5),True,20
2248,352,,26cm(USW9.5/M8),True,20
2249,352,,26.5cm(USW10/M8.5),True,20
2250,352,,27cm(USW10.5/M9),True,20
2251,352,,27.5cm(USW11/M9.5),True,20
2252,352,,28cm(USW11.5/M10),True,20
2253,352,,28.5cm(USW12/M10.5),True,20
2254,352,,29cm(USW12.5/M11),True,20
2255,353,,22cm(USW5.5/M4),True,20
2256,353,,22.5cm(USW6/M4.5),True,20
2257,353,,23cm(USW6.5/M5),True,20
2258,353,,23.5cm(USW7/M5.5),True,20
2259,353,,24cm(USW7.5/M6),True,20
2260,353,,24.5cm(USW8/M6.5),True,20
2261,353,,25cm(USW8.5/M7),True,20
2262,353,,25.5cm(USW9/M7.5),True,20
2263,353,,26cm(USW9.5/M8),True,20
2264,353,,26.5cm(USW10/M8.5),True,20
2265,353,,27cm(USW10.5/M9),True,20
2266,353,,27.5cm(USW11/M9.5),True,20
2267,353,,28cm(USW11.5/M10),True,20
2268,353,,28.5cm(USW12/M10.5),True,20
2269,353,,29cm(USW12.5/M11),True,20
2270,354,,22cm(USW5.5/M4),True,20
2271,354,,22.5cm(USW6/M4.5),True,20
2272,354,,23cm(USW6.5/M5),True,20
2273,354,,23.5cm(USW7/M5.5),True,20
2274,354,,24cm(USW7.5/M6),True,20
2275,354,,24.5cm(USW8/M6.5),True,20
2276,354,,25cm(USW8.5/M7),True,20
2277,354,,25.5cm(USW9/M7.5),True,20
2278,354,,26cm(USW9.5/M8),True,20
2279,354,,26.5cm(USW10/M8.5),True,20
2280,354,,27cm(USW10.5/M9),True,20
2281,354,,27.5cm(USW11/M9.5),True,20
2282,354,,28cm(USW11.5/M10),True,20
2283,354,,28.5cm(USW12/M10.5),True,20
2284,354,,29cm(USW12.5/M11),True,20
2285,355,,22cm(USW5.5/M4),True,20
2286,355,,22.5cm(USW6/M4.5),True,20
2287,355,,23cm(USW6.5/M5),True,20
2288,355,,23.5cm(USW7/M5.5),True,20
2289,355,,24cm(USW7.5/M6),True,20
2290,355,,24.5cm(USW8/M6.5),True,20
2291,355,,25cm(USW8.5/M7),True,20
2292,355,,25.5cm(USW9/M7.5),True,20
2293,355,,26cm(USW9.5/M8),True,20
2294,355,,26.5cm(USW10/M8.5),True,20
2295,355,,27cm(USW10.5/M9),True,20
2296,355,,27.5cm(USW11/M9.5),True,20
2297,355,,28cm(USW11.5/M10),True,20
2298,355,,28.5cm(USW12/M10.5),True,20
2299,355,,29cm(USW12.5/M11),True,20
2300,356,,22cm(USW5.5/M4),True,60
2301,356,,22.5cm(USW6/M4.5),True,60
2302,356,,23cm(USW6.5/M5),True,60
2303,356,,23.5cm(USW7/M5.5),True,60
2304,356,,24cm(USW7.5/M6),True,60
2317,359,,22cm(USW5.5/M4),True,20
2318,359,,22.5cm(USW6/M4.5),True,20
2319,359,,23cm(USW6.5/M5),True,20
2320,359,,23.5cm(USW7/M5.5),True,20
2321,359,,24cm(USW7.5/M6),True,20
2322,359,,24.5cm(USW8/M6.5),True,20
2323,359,,25cm(USW8.5/M7),True,20
2324,359,,25.5cm(USW9/M7.5),True,20
2325,359,,26cm(USW9.5/M8),True,20
2326,359,,26.5cm(USW10/M8.5),True,20
2327,359,,27cm(USW10.5/M9),True,20
2328,359,,27.5cm(USW11/M9.5),True,20
2329,359,,28cm(USW11.5/M10),True,20
2330,359,,28.5cm(USW12/M10.5),True,20
2331,359,,29cm(USW12.5/M11),True,20
2332,360,Beige,25-27cm(USW9-11/M7.5-10),True,25
2333,360,Beige,27-29cm(US11-12.5W/9-11M),True,25
2334,360,DarkGray,25-27cm(USW9-11/M7.5-10),True,25
2335,360,DarkGray,27-29cm(US11-12.5W/9-11M),True,25
2336,360,DarkNavy,25-27cm(USW9-11/M7.5-10),True,25
2337,360,DarkNavy,27-29cm(US11-12.5W/9-11M),True,25
2338,360,Black,25-27cm(USW9-11/M7.5-10),True,25
2339,360,Black,27-29cm(US11-12.5W/9-11M),True,25
2340,361,OffWhite,21-23cm(USW5-7/M3-5),True,16
2341,361,OffWhite,23-25cm(USW7-9W/M5-7.5),True,16
2342,361,OffWhite,25-27cm(USW9-11/M7.5-10),True,16
2343,361,Black,21-23cm(USW5-7/M3-5),True,16
2344,361,Black,23-25cm(USW7-9W/M5-7.5),True,16
2345,361,Black,25-27cm(USW9-11/M7.5-10),True,16
2346,361,MochaBrown,21-23cm(USW5-7/M3-5),True,16
2347,361,MochaBrown,23-25cm(USW7-9W/M5-7.5),True,16
2348,361,MochaBrown,25-27cm(USW9-11/M7.5-10),True,16
2349,361,MistyGray,21-23cm(USW5-7/M3-5),True,16
2350,361,MistyGray,23-25cm(USW7-9W/M5-7.5),True,16
2351,361,MistyGray,25-27cm(USW9-11/M7.5-10),True,16
2352,362,CharcoalGray,21-23cm(USW5-7/M3-5),True,33
2353,362,CharcoalGray,23-25cm(USW7-9/M5-7.5),True,33
2354,362,DarkNavy,21-23cm(USW5-7/M3-5),True,33
2355,362,DarkNavy,23-25cm(USW7-9/M5-7.5),True,33
2356,362,Black,21-23cm(USW5-7/M3-5),True,33
2357,362,Black,23-25cm(USW7-9/M5-7.5),True,33
2358,363,DarkGrayStripe,21-23cm(USW5-7/M3-5),True,16
2359,363,DarkGrayStripe,23-25cm(USW7-9/M5-7.5),True,16
2360,363,DarkGrayStripe,25-27cm(USW9-11/M7.5-10),True,16
2361,363,BlackStripe,21-23cm(USW5-7/M3-5),True,16
2362,363,BlackStripe,23-25cm(USW7-9/M5-7.5),True,16
2363,363,BlackStripe,25-27cm(USW9-11/M7.5-10),True,16
2364,363,PaleBrownStripe,21-23cm(USW5-7/M3-5),True,16
2365,363,PaleBrownStripe,23-25cm(USW7-9/M5-7.5),True,16
2366,363,PaleBrownStripe,25-27cm(USW9-11/M7.5-10),True,16
2367,363,GrayishBrownStripe,21-23cm(USW5-7/M3-5),True,16
2368,363,GrayishBrownStripe,23-25cm(USW7-9/M5-7.5),True,16
2369,363,GrayishBrownStripe,25-27cm(USW9-11/M7.5-10),True,16
2370,364,White,21-23cm(USW5-7/M3-5),True,16
2371,364,White,23-25cm(USW7-9/M5-7.5),True,16
2372,364,LightSilverGray,21-23cm(USW5-7/M3-5),True,16
2373,364,LightSilverGray,23-25cm(USW7-9/M5-7.5),True,16
2374,364,AquaBlue,21-23cm(USW5-7/M3-5),True,16
2375,364,AquaBlue,23-25cm(USW7-9/M5-7.5),True,16
2376,364,FadedBlue,21-23cm(USW5-7/M3-5),True,16
2377,364,FadedBlue,23-25cm(USW7-9/M5-7.5),True,16
2378,364,Blue,21-23cm(USW5-7/M3-5),True,16
2379,364,Blue,23-25cm(USW7-9/M5-7.5),True,16
2380,364,Black,21-23cm(USW5-7/M3-5),True,16
2381,364,Black,23-25cm(USW7-9/M5-7.5),True,16
2382,365,OffWhitePattern,23-25cm(USW7-9/M5-7.5),True,40
2383,365,LightSilverGrayPattern,23-25cm(USW7-9/M5-7.5),True,40
2384,365,LightGreenPattern,23-25cm(USW7-9/M5-7.5),True,40
2385,365,LightBluePattern,23-25cm(USW7-9/M5-7.5),True,40
2386,365,LavenderPattern,23-25cm(USW7-9/M5-7.5),True,40
2387,366,OffWhite,23-25cm(USW7-9/M5-7.5),True,22
2388,366,LightSilverGray,23-25cm(USW7-9/M5-7.5),True,22
2389,366,Camel,23-25cm(USW7-9/M5-7.5),True,22
2390,366,LightYellow,23-25cm(USW7-9/M5-7.5),True,22
2391,366,LightGreen,23-25cm(USW7-9/M5-7.5),True,22
2392,366,LightBlue,23-25cm(USW7-9/M5-7.5),True,22
2393,366,LightLilac,23-25cm(USW7-9/M5-7.5),True,22
2394,366,Navy,23-25cm(USW7-9/M5-7.5),True,22
2395,366,Black,23-25cm(USW7-9/M5-7.5),True,22
2396,367,,23-25cm(USW7-9/M5-7.5),True,300
2397,368,OffWhitePattern,23-25cm(USW7-9/M5-7.5),True,40
2398,368,LightYellowPattern,23-25cm(USW7-9/M5-7.5),True,40
2399,368,LightGreenPattern,23-25cm(USW7-9/M5-7.5),True,40
2400,368,LightBluePattern,23-25cm(USW7-9/M5-7.5),True,40
2401,368,BlackPattern,23-25cm(USW7-9/M5-7.5),True,40
2411,378,Gray,,True,42
2412,378,CharcoalGray,,True,42
2413,378,Black,,True,42
2414,378,Oatmeal,,True,42
2415,378,Red,,True,42
2416,378,DarkGreen,,True,42
2417,378,DarkMochaBrown,,True,42
2418,379,MochaBrown,,True,50
2419,379,Black,,True,50
2420,379,OffWhite,,True,50
2421,379,Red,,True,50
2422,379,Blue,,True,50
2423,379,DarkBrown,,True,50
2424,380,CharcoalGrayPattern,,True,150
2425,380,BeigePattern,,True,150
2426,381,Gray,XS,True,7
2427,381,Gray,S,True,7
2428,381,Gray,M,True,7
2429,381,Gray,L,True,7
2430,381,Gray,XL,True,7
2431,381,Ivory,XS,True,7
2432,381,Ivory,S,True,7
2433,381,Ivory,M,True,7
2434,381,Ivory,L,True,7
2435,381,Ivory,XL,True,7
2436,381,Apricot,XS,True,7
2437,381,Apricot,S,True,7
2438,381,Apricot,M,True,7
2439,381,Apricot,L,True,7
2440,381,Apricot,XL,True,7
2441,381,Brown,XS,True,7
2442,381,Brown,S,True,7
2443,381,Brown,M,True,7
2444,381,Brown,L,True,7
2445,381,Brown,XL,True,7
2446,381,IvoryCheck,XS,True,7
2447,381,IvoryCheck,S,True,7
2448,381,IvoryCheck,M,True,7
2449,381,IvoryCheck,L,True,7
2450,381,IvoryCheck,XL,True,7
2451,381,SmokyPinkCheck,XS,True,7
2452,381,SmokyPinkCheck,S,True,7
2453,381,SmokyPinkCheck,M,True,7
2454,381,SmokyPinkCheck,L,True,7
2455,381,SmokyPinkCheck,XL,True,7
2456,381,CharcoalGrayPatten,XS,True,7
2457,381,CharcoalGrayPatten,S,True,7
2458,381,CharcoalGrayPatten,M,True,7
2459,381,CharcoalGrayPatten,L,True,7
2460,381,CharcoalGrayPatten,XL,True,7
2461,381,NavyPattern,XS,True,7
2462,381,NavyPattern,S,True,7
2463,381,NavyPattern,M,True,7
2464,381,NavyPattern,L,True,7
2465,381,NavyPattern,XL,True,7
2466,382,LightBeigeCheck,XS,True,12
2467,382,LightBeigeCheck,S,True,12
2468,382,LightBeigeCheck,M,True,12
2469,382,LightBeigeCheck,L,True,12
2470,382,LightBeigeCheck,XL,True,12
2471,382,LightBeigeCheck,XXL,True,12
2472,382,LightPinkCheck,XS,True,12
2473,382,LightPinkCheck,S,True,12
2474,382,LightPinkCheck,M,True,12
2475,382,LightPinkCheck,L,True,12
2476,382,LightPinkCheck,XL,True,12
2477,382,LightPinkCheck,XXL,True,12
2478,382,PaleGreenStripe,XS,True,12
2479,382,PaleGreenStripe,S,True,12
2480,382,PaleGreenStripe,M,True,12
2481,382,PaleGreenStripe,L,True,12
2482,382,PaleGreenStripe,XL,True,12
2483,382,PaleGreenStripe,XXL,True,12
2484,382,LightBlueStripe,XS,True,12
2485,382,LightBlueStripe,S,True,12
2486,382,LightBlueStripe,M,True,12
2487,382,LightBlueStripe,L,True,12
2488,382,LightBlueStripe,XL,True,12
2489,382,LightBlueStripe,XXL,True,12
2490,383,PinkCheck,S-M,True,37
2491,383,PinkCheck,L-XL,True,37
2492,383,NavyCheck,S-M,True,37
2493,383,NavyCheck,L-XL,True,37
2494,383,GrayPattern,S-M,True,37
2495,383,GrayPattern,L-XL,True,37
2496,383,NavyPattern,S-M,True,37
2497,383,NavyPattern,L-XL,True,37
2498,384,CharcoalGrayCheck,S-M,True,37
2499,384,CharcoalGrayCheck,L-XL,True,37
2500,384,PinkCheck,S-M,True,37
2501,384,PinkCheck,L-XL,True,37
2502,384,NavyCheck,S-M,True,37
2503,384,NavyCheck,L-XL,True,37
2504,384,BrownCheck,S-M,True,37
2505,384,BrownCheck,L-XL,True,37
2506,385,Ivory,XS,True,20
2507,385,Ivory,S,True,20
2508,385,Ivory,M,True,20
2509,385,Ivory,L,True,20
2510,385,Ivory,XL,True,20
2511,385,LightBlue,XS,True,20
2512,385,LightBlue,S,True,20
2513,385,LightBlue,M,True,20
2514,385,LightBlue,L,True,20
2515,385,LightBlue,XL,True,20
2516,385,CharcoalGray,XS,True,20
2517,385,CharcoalGray,S,True,20
2518,385,CharcoalGray,M,True,20
2519,385,CharcoalGray,L,True,20
2520,385,CharcoalGray,XL,True,20
2521,386,Ivory,XS,True,15
2522,386,Ivory,S,True,15
2523,386,Ivory,M,True,15
2524,386,Ivory,L,True,15
2525,386,Ivory,XL,True,15
2526,386,LightYellow,XS,True,15
2527,386,LightYellow,S,True,15
2528,386,LightYellow,M,True,15
2529,386,LightYellow,L,True,15
2530,386,LightYellow,XL,True,15
2531,386,LightBlue,XS,True,15
2532,386,LightBlue,S,True,15
2533,386,LightBlue,M,True,15
2534,386,LightBlue,L,True,15
2535,386,LightBlue,XL,True,15
2536,386,Navy,XS,True,15
2537,386,Navy,S,True,15
2538,386,Navy,M,True,15
2539,386,Navy,L,True,15
2540,386,Navy,XL,True,15
2541,387,White,XS,True,15
2542,387,White,S,True,15
2543,387,White,M,True,15
2544,387,White,L,True,15
2545,387,White,XL,True,15
2546,387,LightGray,XS,True,15
2547,387,LightGray,S,True,15
2548,387,LightGray,M,True,15
2549,387,LightGray,L,True,15
2550,387,LightGray,XL,True,15
2551,387,SmokyPink,XS,True,15
2552,387,SmokyPink,S,True,15
2553,387,SmokyPink,M,True,15
2554,387,SmokyPink,L,True,15
2555,387,SmokyPink,XL,True,15
2556,387,DarkNavy,XS,True,15
2557,387,DarkNavy,S,True,15
2558,387,DarkNavy,M,True,15
2559,387,DarkNavy,L,True,15
2560,387,DarkNavy,XL,True,15
2561,388,SandBeige,XS,True,15
2562,388,SandBeige,S,True,15
2563,388,SandBeige,M,True,15
2564,388,SandBeige,L,True,15
2565,388,SandBeige,XL,True,15
2566,388,PaleGreen,XS,True,15
2567,388,PaleGreen,S,True,15
2568,388,PaleGreen,M,True,15
2569,388,PaleGreen,L,True,15
2570,388,PaleGreen,XL,True,15
2571,388,SmokyBrown,XS,True,15
2572,388,SmokyBrown,S,True,15
2573,388,SmokyBrown,M,True,15
2574,388,SmokyBrown,L,True,15
2575,388,SmokyBrown,XL,True,15
2576,388,Black,XS,True,15
2577,388,Black,S,True,15
2578,388,Black,M,True,15
2579,388,Black,L,True,15
2580,388,Black,XL,True,15
2581,389,Ivory,XS,True,20
2582,389,Ivory,S,True,20
2583,389,Ivory,M,True,20
2584,389,Ivory,L,True,20
2585,389,Ivory,XL,True,20
2586,389,LightBeige,XS,True,20
2587,389,LightBeige,S,True,20
2588,389,LightBeige,M,True,20
2589,389,LightBeige,L,True,20
2590,389,LightBeige,XL,True,20
2591,389,LightBlue,XS,True,20
2592,389,LightBlue,S,True,20
2593,389,LightBlue,M,True,20
2594,389,LightBlue,L,True,20
2595,389,LightBlue,XL,True,20
2596,390,Ivory,XS,True,15
2597,390,Ivory,S,True,15
2598,390,Ivory,M,True,15
2599,390,Ivory,L,True,15
2600,390,Ivory,XL,True,15
2601,390,LightPink,XS,True,15
2602,390,LightPink,S,True,15
2603,390,LightPink,M,True,15
2604,390,LightPink,L,True,15
2605,390,LightPink,XL,True,15
2606,390,LightBeige,XS,True,15
2607,390,LightBeige,S,True,15
2608,390,LightBeige,M,True,15
2609,390,LightBeige,L,True,15
2610,390,LightBeige,XL,True,15
2611,390,Black,XS,True,15
2612,390,Black,S,True,15
2613,390,Black,M,True,15
2614,390,Black,L,True,15
2615,390,Black,XL,True,15
2616,391,Black,XS,True,25
2617,391,Black,S,True,25
2618,391,Black,M,True,25
2619,391,Black,L,True,25
2620,391,Black,XL,True,25
2621,391,Black,XXL,True,25
2622,391,Purple,XS,True,25
2623,391,Purple,S,True,25
2624,391,Purple,M,True,25
2625,391,Purple,L,True,25
2626,391,Purple,XL,True,25
2627,391,Purple,XXL,True,25
2628,392,DarkGray,XS,True,16
2629,392,DarkGray,S,True,16
2630,392,DarkGray,M,True,16
2631,392,DarkGray,L,True,16
2632,392,DarkGray,XL,True,16
2633,392,DarkGray,XXL,True,16
2634,392,Black,XS,True,16
2635,392,Black,S,True,16
2636,392,Black,M,True,16
2637,392,Black,L,True,16
2638,392,Black,XL,True,16
2639,392,Black,XXL,True,16
2640,392,LightPink,XS,True,16
2641,392,LightPink,S,True,16
2642,392,LightPink,M,True,16
2643,392,LightPink,L,True,16
2644,392,LightPink,XL,True,16
2645,392,LightPink,XXL,True,16
2646,393,DarkGray,XS,True,20
2647,393,DarkGray,S,True,20
2648,393,DarkGray,M,True,20
2649,393,DarkGray,L,True,20
2650,393,DarkGray,XL,True,20
2651,393,Black,XS,True,20
2652,393,Black,S,True,20
2653,393,Black,M,True,20
2654,393,Black,L,True,20
2655,393,Black,XL,True,20
2656,393,LightPink,XS,True,20
2657,393,LightPink,S,True,20
2658,393,LightPink,M,True,20
2659,393,LightPink,L,True,20
2660,393,LightPink,XL,True,20
2661,394,SandBeige,XS,True,12
2662,394,SandBeige,S,True,12
2663,394,SandBeige,M,True,12
2664,394,SandBeige,L,True,12
2665,394,SandBeige,XL,True,12
2666,394,SandBeige,XXL,True,12
2667,394,Black,XS,True,12
2668,394,Black,S,True,12
2669,394,Black,M,True,12
2670,394,Black,L,True,12
2671,394,Black,XL,True,12
2672,394,Black,XXL,True,12
2673,394,Burgundy,XS,True,12
2674,394,Burgundy,S,True,12
2675,394,Burgundy,M,True,12
2676,394,Burgundy,L,True,12
2677,394,Burgundy,XL,True,12
2678,394,Burgundy,XXL,True,12
2679,394,DarkGray,XS,True,12
2680,394,DarkGray,S,True,12
2681,394,DarkGray,M,True,12
2682,394,DarkGray,L,True,12
2683,394,DarkGray,XL,True,12
2684,394,DarkGray,XXL,True,12
2685,395,Ivory,XS,True,20
2686,395,Ivory,S,True,20
