id,user_id,product_id,date,quantity,total_price
17601,3133,1079,2023-06-04,2,79.8
17602,3134,1378,2023-12-16,3,750.0
17603,3134,1437,2023-06-16,2,11.8
17604,3134,274,2023-10-28,5,150.0
17605,3134,351,2023-06-02,4,159.6
17606,3134,509,2023-02-26,1,49.9
17607,3134,418,2023-12-06,4,119.6
17608,3134,709,2023-01-19,4,1600.0
17609,3134,604,2023-08-18,3,149.7
17610,3135,664,2023-06-17,4,27.6
17611,3135,26,2023-08-04,3,119.97
17612,3135,82,2023-04-26,1,2.9
17613,3135,1405,2023-03-05,4,31.6
17614,3135,318,2023-06-14,1,10.9
17615,3135,1073,2023-11-17,5,44.5
17616,3135,456,2023-12-15,5,9.5
17617,3135,815,2023-05-15,1,4.9
17618,3135,876,2023-01-04,5,4.5
17619,3135,1101,2023-09-14,3,65.7
17620,3135,1150,2023-11-04,5,49.5
17621,3136,252,2023-12-09,4,47.6
17622,3136,803,2023-08-20,1,7.9
17623,3136,487,2023-10-28,1,49.9
17624,3136,1252,2023-10-18,4,59.6
17625,3136,1080,2023-03-03,1,8.9
17626,3136,148,2023-08-23,4,179.6
17627,3136,846,2023-11-25,1,3.9
17628,3137,49,2023-03-19,4,19.6
17629,3137,1173,2023-04-10,4,31.6
17630,3137,336,2023-12-04,5,199.5
17631,3137,1286,2023-11-25,4,7.6
17632,3137,834,2023-12-25,2,13.8
17633,3137,1254,2023-01-02,2,21.8
17634,3137,661,2023-07-30,5,29.5
17635,3137,470,2023-11-16,3,44.7
17636,3138,499,2023-01-10,2,99.8
17637,3138,1084,2023-01-01,3,26.7
17638,3139,22,2023-06-24,4,159.6
17639,3139,559,2023-03-24,2,179.8
17640,3139,125,2023-02-25,4,27.6
17641,3139,13,2023-12-29,1,59.9
17642,3139,1357,2023-09-20,1,3.9
17643,3139,1231,2023-09-22,5,14.5
17644,3139,887,2023-05-18,5,19.5
17645,3139,500,2023-12-15,3,149.7
17646,3139,59,2023-10-19,4,119.6
17647,3139,135,2023-04-29,3,74.7
17648,3140,462,2023-10-24,1,19.9
17649,3140,1341,2023-02-04,3,14.7
17650,3141,1038,2023-01-09,4,99.6
17651,3141,173,2023-11-29,1,3.9
17652,3141,1299,2023-09-21,1,1.9
17653,3141,305,2023-10-08,2,49.8
17654,3141,198,2023-01-03,5,274.5
17655,3142,1078,2023-07-24,3,44.7
17656,3143,977,2023-11-29,3,119.7
17657,3143,395,2023-08-14,1,39.9
17658,3143,1087,2023-11-04,4,35.6
17659,3143,1503,2023-04-22,1,25.0
17660,3143,1206,2023-03-08,1,14.99
17661,3144,112,2023-07-14,5,79.5
17662,3144,1176,2023-09-12,1,4.9
17663,3144,1499,2023-08-22,4,100.0
17664,3144,448,2023-11-14,3,20.7
17665,3145,1110,2023-01-08,3,29.7
17666,3145,890,2023-09-15,4,1200.0
17667,3145,894,2023-12-07,1,250.0
17668,3145,408,2023-01-14,1,12.9
17669,3145,828,2023-02-01,3,24.0
17670,3145,1245,2023-01-05,4,200.0
17671,3145,807,2023-05-04,3,7.2
17672,3145,219,2023-04-10,1,75.0
17673,3145,1108,2023-09-19,1,9.9
17674,3146,875,2023-03-27,5,14.5
17675,3146,1264,2023-01-20,5,34.5
17676,3146,85,2023-07-15,5,149.5
17677,3147,1560,2023-11-15,5,199.5
17678,3147,1285,2023-06-29,3,3.0
17679,3147,308,2023-06-17,2,29.8
17680,3148,1180,2023-10-29,4,39.6
17681,3148,612,2023-01-06,1,49.9
17682,3148,842,2023-07-01,5,9.5
17683,3148,308,2023-11-11,4,59.6
17684,3148,736,2023-10-10,4,159.6
17685,3148,840,2023-06-05,3,14.7
17686,3149,1415,2023-09-10,2,15.8
17687,3149,888,2023-06-20,2,5.8
17688,3149,359,2023-04-19,2,79.8
17689,3151,1247,2023-08-04,3,29.7
17690,3151,244,2023-02-28,5,249.5
17691,3151,790,2023-07-01,1,19.9
17692,3151,1038,2023-07-16,5,124.5
17693,3151,1530,2023-05-21,2,35.8
17694,3151,241,2023-10-06,4,159.96
17695,3152,1289,2023-09-03,4,59.6
17696,3153,1079,2023-05-05,4,159.6
17697,3153,985,2023-01-03,1,24.99
17698,3154,1026,2023-08-25,3,89.7
17699,3154,559,2023-12-20,5,449.5
17700,3154,545,2023-06-28,1,69.9
17701,3154,98,2023-12-11,3,26.7
17702,3154,1041,2023-09-11,4,51.6
17703,3155,989,2023-04-19,1,99.9
17704,3156,157,2023-12-16,1,24.9
17705,3156,1528,2023-03-11,2,35.8
17706,3156,1093,2023-10-09,4,59.6
17707,3157,467,2023-10-01,4,159.96
17708,3157,566,2023-10-20,4,676.0
17709,3157,518,2023-09-11,3,149.7
17710,3157,1107,2023-06-15,5,49.5
17711,3157,1278,2023-10-01,1,250.0
17712,3157,1034,2023-10-02,5,249.5
17713,3157,362,2023-08-05,4,19.6
17714,3158,566,2023-08-04,4,676.0
17715,3158,1153,2023-09-07,4,79.6
17716,3158,1044,2023-05-21,5,249.5
17717,3158,1317,2023-09-02,1,4.9
17718,3158,1264,2023-05-28,5,34.5
17719,3158,1233,2023-02-07,3,35.7
17720,3158,81,2023-09-08,1,4.9
17721,3158,1439,2023-07-18,1,3.9
17722,3158,722,2023-07-02,1,3.9
17723,3158,1199,2023-04-20,1,35.9
17724,3158,312,2023-10-22,4,55.6
17725,3158,970,2023-03-19,3,59.97
17726,3158,741,2023-07-27,2,39.8
17727,3159,310,2023-06-12,3,38.7
17728,3159,92,2023-01-10,3,74.7
17729,3159,1391,2023-05-09,1,300.0
17730,3160,661,2023-09-27,2,11.8
17731,3160,1126,2023-02-07,2,9.8
17732,3160,327,2023-03-23,4,7.6
17733,3160,161,2023-11-07,2,19.8
17734,3161,459,2023-01-01,5,24.5
17735,3161,1395,2023-12-15,1,14.9
17736,3161,101,2023-10-28,1,34.9
17737,3162,279,2023-09-28,3,59.7
17738,3162,428,2023-07-03,5,24.5
17739,3163,1407,2023-03-27,1,5.9
17740,3163,558,2023-10-02,2,99.8
17741,3163,874,2023-12-30,5,9.5
17742,3163,80,2023-05-04,2,1.8
17743,3163,69,2023-09-30,1,3.9
17744,3164,846,2023-10-17,3,11.7
17745,3164,1090,2023-08-10,2,119.8
17746,3164,996,2023-05-05,5,250.0
17747,3164,1121,2023-12-11,5,64.5
17748,3164,859,2023-05-22,1,2.9
17749,3164,76,2023-10-25,3,17.7
17750,3164,145,2023-04-17,1,27.9
17751,3164,45,2023-11-25,4,27.6
17752,3164,1163,2023-09-03,3,20.7
17753,3165,90,2023-01-26,2,5.8
17754,3166,831,2023-06-02,3,11.7
17755,3167,373,2023-08-16,5,99.5
17756,3167,810,2023-01-31,1,1.4
17757,3168,1247,2023-04-17,4,39.6
17758,3168,938,2023-03-24,1,60.0
17759,3168,528,2023-05-03,1,39.9
17760,3168,1492,2023-04-11,2,400.0
17761,3169,172,2023-11-24,1,24.9
17762,3170,114,2023-09-21,1,15.9
17763,3170,128,2023-12-12,3,89.7
17764,3170,147,2023-09-06,5,164.5
17765,3170,39,2023-07-20,1,2.9
17766,3170,349,2023-03-31,4,79.6
17767,3171,1245,2023-01-13,1,50.0
17768,3172,722,2023-04-04,4,15.6
17769,3173,74,2023-03-09,4,15.6
17770,3173,1559,2023-01-16,4,119.6
17771,3173,484,2023-09-13,1,14.9
17772,3173,871,2023-01-03,5,9.5
17773,3173,1540,2023-12-05,1,8.9
17774,3173,531,2023-08-05,2,140.0
17775,3173,1368,2023-11-29,2,498.0
17776,3173,840,2023-12-14,1,4.9
17777,3173,1196,2023-08-28,3,119.7
17778,3174,374,2023-02-26,5,74.5
17779,3174,641,2023-08-24,5,44.5
17780,3174,404,2023-04-23,2,39.8
17781,3174,554,2023-05-05,1,29.9
17782,3174,370,2023-06-06,4,59.6
17783,3174,1116,2023-06-14,3,20.7
17784,3174,802,2023-04-29,5,9.5
17785,3174,1199,2023-02-05,3,107.7
17786,3175,170,2023-06-07,4,39.6
17787,3175,788,2023-11-02,3,59.7
17788,3175,372,2023-04-07,3,59.7
17789,3175,748,2023-05-22,4,756.0
17790,3175,904,2023-10-23,1,49.99
17791,3175,233,2023-08-31,3,149.7
17792,3175,814,2023-07-11,4,7.6
17793,3175,135,2023-11-18,2,49.8
17794,3175,1523,2023-07-14,4,15.6
17795,3175,140,2023-03-11,2,79.8
17796,3175,990,2023-02-12,4,319.6
17797,3176,845,2023-09-03,5,34.5
17798,3176,463,2023-12-25,2,59.8
17799,3176,1393,2023-09-20,2,700.0
17800,3176,951,2023-01-27,4,119.6
17801,3176,1021,2023-11-08,3,90.0
17802,3176,416,2023-02-27,2,39.8
17803,3176,345,2023-06-22,5,39.5
17804,3176,420,2023-03-31,3,20.7
17805,3176,1126,2023-09-10,3,14.7
17806,3176,243,2023-03-15,4,199.6
17807,3177,1280,2023-08-13,4,1400.0
17808,3177,1082,2023-06-08,5,199.5
17809,3177,952,2023-03-06,4,199.6
17810,3177,343,2023-04-30,2,79.8
17811,3177,931,2023-05-01,3,59.7
17812,3177,637,2023-07-10,3,74.7
17813,3177,824,2023-04-04,2,7.8
17814,3177,963,2023-02-01,4,320.0
17815,3177,377,2023-08-16,3,44.7
17816,3177,237,2023-02-22,3,149.7
17817,3177,976,2023-04-20,5,249.5
17818,3177,600,2023-05-04,4,199.6
17819,3177,376,2023-10-21,1,19.9
17820,3177,507,2023-04-19,3,149.7
17821,3177,802,2023-01-29,3,5.7
17822,3177,717,2023-09-10,4,1600.0
17823,3178,1186,2023-07-12,4,58.0
17824,3178,462,2023-03-09,2,39.8
17825,3180,697,2023-03-17,3,59.7
17826,3180,43,2023-12-11,1,22.9
17827,3180,1425,2023-06-02,2,31.8
17828,3180,1538,2023-08-20,2,9.8
17829,3180,144,2023-04-21,5,19.5
17830,3180,1095,2023-09-13,5,19.5
17831,3180,837,2023-08-04,2,3.8
17832,3180,992,2023-11-10,1,69.9
17833,3180,995,2023-03-10,1,59.9
17834,3180,675,2023-04-08,5,34.5
17835,3180,319,2023-04-17,2,17.8
17836,3180,1491,2023-10-01,4,400.0
17837,3180,67,2023-03-29,5,44.5
17838,3181,318,2023-04-06,2,21.8
17839,3181,315,2023-07-19,3,35.7
17840,3181,1000,2023-09-14,4,319.6
17841,3182,923,2023-11-02,2,140.0
17842,3182,1078,2023-07-25,1,14.9
17843,3182,1045,2023-05-18,4,119.96
17844,3182,100,2023-02-05,3,35.7
17845,3183,94,2023-11-03,4,131.6
17846,3183,741,2023-05-04,1,19.9
17847,3183,1483,2023-06-24,1,14.9
17848,3183,1030,2023-07-31,3,149.7
17849,3183,1067,2023-10-11,1,29.9
17850,3183,1022,2023-01-11,3,45.0
17851,3183,486,2023-04-02,1,1.9
17852,3183,410,2023-03-16,1,19.9
17853,3183,420,2023-11-15,3,20.7
17854,3183,1207,2023-02-01,3,119.97
17855,3183,482,2023-08-18,4,11.6
17856,3183,744,2023-07-02,1,7.9
17857,3184,218,2023-10-30,1,350.0
17858,3184,159,2023-05-13,5,49.5
17859,3184,1380,2023-09-27,2,800.0
17860,3184,751,2023-10-29,3,569.7
17861,3184,1381,2023-05-30,5,1000.0
17862,3184,1132,2023-08-17,1,9.9
17863,3184,472,2023-01-13,5,49.5
17864,3184,818,2023-05-02,4,15.6
17865,3184,107,2023-07-08,5,94.5
17866,3184,1015,2023-02-05,5,124.5
17867,3185,1482,2023-04-29,1,14.9
17868,3185,501,2023-05-29,1,49.9
17869,3185,107,2023-12-22,2,37.8
17870,3186,1094,2023-02-21,4,35.6
17871,3186,967,2023-01-28,3,74.97
17872,3186,1105,2023-09-20,5,49.5
17873,3186,868,2023-03-17,2,3.8
17874,3186,962,2023-07-28,4,400.0
17875,3186,723,2023-03-24,4,59.6
17876,3186,1036,2023-02-09,3,59.7
17877,3186,675,2023-07-12,5,34.5
17878,3186,185,2023-09-19,2,99.8
17879,3187,34,2023-03-15,2,3.8
17880,3187,786,2023-12-15,5,44.5
17881,3188,1464,2023-08-14,2,49.8
17882,3188,113,2023-11-21,2,39.8
17883,3188,1186,2023-06-10,1,14.5
17884,3188,1154,2023-03-15,2,23.8
17885,3188,842,2023-05-29,2,3.8
17886,3188,81,2023-02-18,1,4.9
17887,3190,155,2023-01-13,5,9.5
17888,3190,1028,2023-04-23,4,199.6
17889,3190,792,2023-11-09,4,15.6
17890,3190,945,2023-11-02,3,89.97
17891,3190,478,2023-07-11,2,59.8
17892,3190,129,2023-04-20,3,11.7
17893,3190,147,2023-04-02,2,65.8
17894,3190,1496,2023-07-25,3,75.0
17895,3190,363,2023-07-13,4,19.6
17896,3190,45,2023-08-30,2,13.8
17897,3191,131,2023-03-31,4,7.6
17898,3191,128,2023-03-26,3,89.7
17899,3192,1496,2023-02-20,3,75.0
17900,3193,1073,2023-03-03,5,44.5
17901,3193,472,2023-06-18,2,19.8
17902,3193,709,2023-08-30,3,1200.0
17903,3193,1099,2023-12-17,2,7.8
17904,3193,483,2023-03-29,1,1.9
17905,3193,1350,2023-03-06,3,5.7
17906,3194,170,2023-06-14,4,39.6
17907,3194,72,2023-05-08,1,2.9
17908,3194,952,2023-02-28,2,99.8
17909,3194,1284,2023-07-04,3,3.0
17910,3194,882,2023-04-18,2,17.8
17911,3194,1372,2023-02-06,3,2.7
17912,3194,143,2023-07-08,5,44.5
17913,3195,379,2023-03-22,4,79.6
17914,3195,1238,2023-09-15,5,34.5
17915,3195,921,2023-08-11,5,249.5
17916,3195,519,2023-08-25,1,40.0
17917,3196,275,2023-02-12,1,179.99
17918,3196,112,2023-01-19,4,63.6
17919,3196,39,2023-03-02,3,8.7
17920,3196,521,2023-04-04,3,240.0
17921,3196,47,2023-09-27,4,15.6
17922,3196,1156,2023-02-21,1,19.9
17923,3196,1197,2023-06-25,5,199.5
17924,3197,281,2023-01-18,1,13.9
17925,3197,1242,2023-04-24,2,9.8
17926,3197,445,2023-09-20,3,29.7
17927,3197,353,2023-06-24,2,79.8
17928,3197,1164,2023-11-26,1,7.9
17929,3197,450,2023-05-27,5,29.5
17930,3197,969,2023-01-31,2,39.98
17931,3198,39,2023-07-31,4,11.6
17932,3199,324,2023-04-21,3,20.7
17933,3199,840,2023-03-04,3,14.7
17934,3200,1441,2023-01-24,3,8.7
17935,3200,696,2023-04-25,4,79.6
17936,3200,136,2023-05-27,1,34.9
17937,3200,315,2023-07-29,4,47.6
17938,3200,96,2023-04-19,5,124.5
17939,3200,48,2023-11-15,5,14.5
17940,3200,819,2023-05-05,1,0.9
17941,3201,1442,2023-03-16,2,9.8
17942,3201,678,2023-09-12,3,83.7
17943,3201,697,2023-06-26,4,79.6
17944,3202,1099,2023-03-19,4,15.6
17945,3202,749,2023-06-14,5,945.0
17946,3202,702,2023-05-13,1,55.0
17947,3202,919,2023-12-19,3,119.97
17948,3202,137,2023-07-12,5,99.5
17949,3202,93,2023-07-29,5,14.5
17950,3202,137,2023-06-18,5,99.5
17951,3202,104,2023-05-27,3,5.7
17952,3203,1366,2023-03-29,4,19.6
17953,3203,840,2023-03-13,4,19.6
17954,3203,472,2023-08-15,1,9.9
17955,3203,447,2023-07-21,3,10.5
17956,3203,363,2023-12-05,1,4.9
17957,3203,92,2023-12-16,1,24.9
17958,3203,842,2023-11-18,3,5.7
17959,3203,1293,2023-11-05,4,59.6
17960,3204,120,2023-08-30,2,23.8
17961,3204,903,2023-01-15,3,149.7
17962,3204,853,2023-10-06,2,1.8
17963,3204,1225,2023-12-30,2,11.8
17964,3204,1109,2023-07-11,4,39.6
17965,3204,509,2023-06-26,5,249.5
17966,3204,341,2023-07-04,4,119.6
17967,3204,230,2023-01-27,2,20.0
17968,3204,200,2023-11-28,4,199.6
17969,3204,1112,2023-05-29,1,3.9
17970,3204,1145,2023-04-30,5,14.5
17971,3205,615,2023-11-08,3,149.7
17972,3205,879,2023-03-01,5,9.5
17973,3205,67,2023-04-25,3,26.7
17974,3205,722,2023-03-19,2,7.8
17975,3206,1298,2023-11-02,5,74.5
17976,3206,1177,2023-11-13,3,17.7
17977,3206,894,2023-11-21,4,1000.0
17978,3206,80,2023-06-24,5,4.5
17979,3206,210,2023-01-10,3,149.7
17980,3206,1199,2023-01-14,4,143.6
17981,3206,255,2023-10-12,5,199.95
17982,3206,973,2023-01-18,1,16.9
17983,3206,1232,2023-07-29,2,3.8
17984,3207,737,2023-03-29,1,19.9
17985,3207,1144,2023-08-05,4,111.6
17986,3207,1493,2023-01-22,1,10.0
17987,3207,34,2023-11-01,1,1.9
17988,3207,661,2023-03-24,3,17.7
17989,3208,309,2023-07-28,2,25.8
17990,3208,149,2023-06-11,3,119.7
17991,3208,1551,2023-02-24,3,11.7
17992,3208,129,2023-01-23,1,3.9
17993,3208,307,2023-09-07,1,16.9
17994,3208,193,2023-07-26,3,104.7
17995,3209,1185,2023-08-22,5,29.5
17996,3209,1151,2023-01-25,1,11.9
17997,3209,1277,2023-10-26,1,150.0
17998,3209,1542,2023-12-29,4,31.6
17999,3210,845,2023-11-22,2,13.8
18000,3210,1202,2023-05-30,3,149.97
18001,3210,176,2023-11-17,5,14.5
18002,3210,1478,2023-03-21,5,44.5
18003,3210,329,2023-04-08,4,31.6
18004,3210,59,2023-03-01,3,89.7
18005,3210,334,2023-01-05,5,149.5
18006,3211,1117,2023-03-22,4,27.6
18007,3211,806,2023-09-22,2,4.8
18008,3211,1071,2023-11-13,5,74.5
18009,3211,134,2023-08-21,3,68.7
18010,3211,467,2023-05-28,4,159.96
18011,3211,1448,2023-05-26,1,3.9
18012,3211,997,2023-12-11,4,400.0
18013,3211,797,2023-11-10,2,59.8
18014,3212,343,2023-03-16,2,79.8
18015,3212,250,2023-09-21,2,99.8
18016,3212,914,2023-05-31,5,249.5
18017,3212,1187,2023-08-15,5,499.5
18018,3212,1398,2023-08-15,1,4.9
18019,3212,499,2023-07-07,5,249.5
18020,3212,281,2023-04-05,3,41.7
18021,3213,1234,2023-05-30,3,14.7
18022,3213,1504,2023-12-15,4,40.0
18023,3213,991,2023-01-16,2,159.8
18024,3213,545,2023-11-08,3,209.7
18025,3213,197,2023-11-18,3,164.7
18026,3214,1469,2023-08-11,5,74.5
18027,3214,749,2023-01-13,1,189.0
18028,3214,44,2023-07-01,4,15.6
18029,3214,435,2023-02-07,3,4.5
18030,3214,910,2023-01-01,2,120.0
18031,3214,885,2023-12-07,5,19.5
18032,3214,475,2023-07-16,1,14.9
18033,3216,227,2023-08-16,2,500.0
18034,3216,142,2023-10-30,4,139.6
18035,3217,134,2023-12-01,4,91.6
18036,3217,823,2023-12-12,5,4.5
18037,3218,569,2023-02-03,5,199.5
18038,3218,1483,2023-02-21,2,29.8
18039,3218,900,2023-10-03,3,89.7
18040,3218,404,2023-09-08,1,19.9
18041,3218,166,2023-10-07,1,9.9
18042,3218,587,2023-10-18,1,39.9
18043,3218,1417,2023-07-27,4,31.6
18044,3218,639,2023-05-28,2,5.8
18045,3218,1035,2023-01-05,2,119.8
18046,3218,492,2023-02-26,5,249.5
18047,3219,536,2023-02-11,5,450.0
18048,3219,998,2023-10-10,2,700.0
18049,3219,558,2023-02-23,3,149.7
18050,3219,351,2023-05-11,4,159.6
18051,3219,1219,2023-07-09,3,26.7
18052,3220,727,2023-08-18,3,29.7
18053,3220,1451,2023-05-31,1,2.9
18054,3220,371,2023-03-10,5,99.5
18055,3220,344,2023-08-22,3,20.7
18056,3221,931,2023-12-15,3,59.7
18057,3221,802,2023-05-04,1,1.9
18058,3221,1411,2023-03-03,2,3.8
18059,3221,86,2023-11-02,4,115.6
18060,3221,1111,2023-12-01,1,9.9
18061,3221,1106,2023-01-09,5,39.5
18062,3222,1414,2023-11-16,5,34.5
18063,3222,1175,2023-09-21,4,15.6
18064,3222,938,2023-12-22,5,300.0
18065,3222,1093,2023-09-24,3,44.7
18066,3222,810,2023-05-07,3,4.2
18067,3222,1364,2023-03-02,1,2.9
18068,3222,735,2023-06-27,1,39.9
18069,3222,311,2023-10-24,1,11.9
18070,3222,1188,2023-09-16,4,356.0
18071,3222,1469,2023-05-17,3,44.7
18072,3222,1542,2023-05-05,3,23.7
18073,3222,931,2023-08-17,5,99.5
18074,3223,1251,2023-11-29,5,74.5
18075,3223,713,2023-06-16,2,900.0
18076,3223,1033,2023-05-24,2,99.8
18077,3223,1379,2023-01-05,3,2400.0
18078,3223,926,2023-06-03,2,19.98
18079,3223,1385,2023-11-27,3,1200.0
18080,3223,1551,2023-01-22,1,3.9
18081,3223,207,2023-12-14,3,89.7
18082,3223,444,2023-11-21,3,11.7
18083,3223,1243,2023-07-03,4,39.6
18084,3225,199,2023-07-06,5,249.5
18085,3225,559,2023-12-21,3,269.7
18086,3225,706,2023-06-10,3,210.0
18087,3225,734,2023-09-29,5,149.5
18088,3225,971,2023-09-29,3,50.7
18089,3225,626,2023-07-30,2,119.8
18090,3225,1547,2023-03-10,1,1200.0
18091,3225,1072,2023-06-03,2,17.8
18092,3225,200,2023-12-04,4,199.6
18093,3226,189,2023-01-22,5,199.5
18094,3226,174,2023-06-19,4,67.6
18095,3226,1019,2023-03-18,5,395.0
18096,3226,711,2023-01-21,5,1500.0
18097,3226,819,2023-02-07,4,3.6
18098,3226,822,2023-06-17,1,0.9
18099,3226,308,2023-02-17,2,29.8
18100,3226,523,2023-01-27,1,39.9
18101,3227,1137,2023-11-08,5,39.5
18102,3228,1456,2023-01-09,4,67.6
18103,3228,841,2023-09-26,4,19.6
18104,3228,603,2023-01-11,1,49.9
18105,3228,1299,2023-07-14,2,3.8
18106,3228,531,2023-11-04,2,140.0
18107,3229,1037,2023-12-01,4,59.6
18108,3229,736,2023-01-12,5,199.5
18109,3229,699,2023-03-29,2,39.8
18110,3229,878,2023-09-18,4,3.6
18111,3229,349,2023-07-25,3,59.7
18112,3229,1276,2023-11-26,1,19.9
18113,3230,645,2023-12-17,5,29.5
18114,3231,1489,2023-05-13,2,400.0
18115,3231,1066,2023-03-13,2,39.8
18116,3231,898,2023-09-16,1,39.9
18117,3231,322,2023-08-23,5,29.5
18118,3231,127,2023-10-20,2,19.8
18119,3232,893,2023-07-02,1,69.0
18120,3232,515,2023-08-10,3,149.7
18121,3232,1220,2023-04-10,4,11.6
18122,3232,635,2023-02-12,5,1299.5
18123,3232,458,2023-05-19,3,8.7
18124,3232,1485,2023-04-15,2,9.8
18125,3232,1211,2023-01-29,1,40.0
18126,3232,1556,2023-02-01,4,19.6
18127,3232,166,2023-07-29,2,19.8
18128,3232,1535,2023-08-18,4,39.6
18129,3232,777,2023-01-02,3,84.0
18130,3232,957,2023-01-13,5,199.5
18131,3232,162,2023-02-20,3,20.7
18132,3233,814,2023-06-16,1,1.9
18133,3233,856,2023-12-30,3,3.0
18134,3233,456,2023-08-22,3,5.7
18135,3233,1184,2023-04-28,3,14.7
18136,3233,431,2023-01-30,3,20.7
18137,3234,869,2023-02-03,4,11.6
18138,3234,1026,2023-06-20,2,59.8
18139,3234,587,2023-10-21,4,159.6
18140,3234,1406,2023-07-16,5,59.5
18141,3234,1031,2023-03-06,3,119.7
18142,3234,1347,2023-07-01,3,14.7
18143,3234,1401,2023-04-20,2,5.8
18144,3234,1308,2023-04-12,1,30.0
18145,3234,524,2023-10-15,1,39.9
18146,3234,245,2023-01-21,5,249.95
18147,3234,1227,2023-01-06,3,17.7
18148,3234,375,2023-09-28,3,59.7
18149,3234,86,2023-02-18,2,57.8
18150,3234,256,2023-03-28,3,74.97
18151,3234,521,2023-11-27,5,400.0
18152,3234,787,2023-10-26,3,32.7
18153,3235,167,2023-07-17,5,19.5
18154,3235,608,2023-02-13,4,199.6
18155,3235,869,2023-07-14,3,8.7
18156,3236,583,2023-07-26,2,99.8
18157,3236,309,2023-03-06,2,25.8
18158,3236,64,2023-06-25,4,19.6
18159,3236,245,2023-01-29,4,199.96
18160,3236,435,2023-05-31,4,6.0
18161,3236,578,2023-03-27,1,49.9
18162,3236,1502,2023-01-08,1,15.0
18163,3236,978,2023-11-29,4,23.6
18164,3236,1189,2023-12-07,2,198.0
18165,3236,898,2023-02-22,4,159.6
18166,3236,1540,2023-04-29,2,17.8
18167,3236,920,2023-09-02,5,149.95
18168,3236,1037,2023-07-19,4,59.6
18169,3237,1403,2023-10-23,1,4.9
18170,3237,309,2023-09-26,5,64.5
18171,3237,892,2023-11-20,4,2000.0
18172,3237,112,2023-01-30,5,79.5
18173,3237,1141,2023-09-04,2,9.8
18174,3237,624,2023-08-05,2,9.8
18175,3237,74,2023-07-27,3,11.7
18176,3237,156,2023-12-30,2,3.8
18177,3237,313,2023-07-09,1,13.9
18178,3237,344,2023-12-23,2,13.8
18179,3238,366,2023-10-11,3,14.7
18180,3238,1041,2023-11-23,5,64.5
18181,3238,1406,2023-04-27,2,23.8
18182,3238,895,2023-03-10,2,900.0
18183,3238,164,2023-05-09,3,17.7
18184,3238,657,2023-01-22,4,27.6
18185,3238,691,2023-11-15,3,59.7
18186,3238,428,2023-01-11,2,9.8
18187,3238,1477,2023-08-27,3,44.7
18188,3238,1221,2023-02-06,1,5.9
18189,3238,572,2023-07-17,3,119.7
18190,3238,959,2023-11-07,4,400.0
18191,3238,790,2023-01-15,4,79.6
18192,3238,1512,2023-12-16,5,14.5
18193,3239,1279,2023-02-01,4,120.0
18194,3239,213,2023-02-24,3,119.7
18195,3239,1150,2023-12-19,3,29.7
18196,3240,78,2023-12-01,1,4.9
18197,3240,1088,2023-08-08,3,659.7
18198,3240,1447,2023-11-17,5,19.5
18199,3240,312,2023-07-13,4,55.6
18200,3241,1426,2023-05-30,5,89.5
18201,3241,1525,2023-03-06,2,29.8
18202,3241,108,2023-03-13,2,57.8
18203,3241,1413,2023-09-17,1,4.9
18204,3241,278,2023-03-03,1,5.9
18205,3241,882,2023-09-13,5,44.5
18206,3241,1269,2023-12-13,5,149.5
18207,3241,129,2023-05-12,2,7.8
18208,3241,491,2023-12-24,1,49.9
18209,3241,1191,2023-02-01,1,110.0
18210,3241,46,2023-12-22,4,7.6
18211,3241,1142,2023-03-11,5,34.5
18212,3241,573,2023-07-04,4,31.6
18213,3241,651,2023-09-02,2,7.8
18214,3242,318,2023-08-13,2,21.8
18215,3242,135,2023-05-10,1,24.9
18216,3242,1293,2023-01-31,1,14.9
18217,3242,323,2023-05-05,4,27.6
18218,3242,474,2023-07-03,3,44.7
18219,3242,590,2023-05-23,2,59.8
18220,3242,831,2023-09-23,5,19.5
18221,3242,1241,2023-04-20,3,14.7
18222,3242,467,2023-05-17,2,79.98
18223,3243,449,2023-12-10,2,33.8
18224,3243,1538,2023-05-05,5,24.5
18225,3243,117,2023-11-18,1,16.9
18226,3243,834,2023-01-06,5,34.5
18227,3243,96,2023-04-28,5,124.5
18228,3243,993,2023-07-07,1,49.9
18229,3243,60,2023-01-28,1,6.9
18230,3243,345,2023-12-11,1,7.9
18231,3244,331,2023-04-17,3,44.7
18232,3244,481,2023-06-30,3,89.97
18233,3244,389,2023-06-17,4,119.6
18234,3244,821,2023-08-09,4,7.6
18235,3244,835,2023-08-28,5,9.5
18236,3244,1293,2023-10-15,4,59.6
18237,3244,613,2023-08-24,1,49.9
18238,3244,312,2023-10-01,3,41.7
18239,3244,396,2023-04-08,2,99.8
18240,3244,896,2023-09-28,3,74.7
18241,3244,1347,2023-06-03,5,24.5
18242,3245,384,2023-04-23,5,249.5
18243,3245,143,2023-12-21,4,35.6
18244,3245,1375,2023-11-06,3,8.7
18245,3245,1044,2023-03-15,5,249.5
18246,3245,336,2023-08-09,4,159.6
18247,3246,729,2023-02-23,5,14.5
18248,3246,1280,2023-07-31,4,1400.0
18249,3246,285,2023-04-15,3,29.7
18250,3246,138,2023-03-03,3,20.7
18251,3246,227,2023-10-04,3,750.0
18252,3246,941,2023-06-08,2,99.8
18253,3246,1143,2023-10-02,4,31.6
18254,3246,1424,2023-04-07,3,8.7
